station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
5510932,2,2011,08,10,08,13,44. ,21,00176
5510932,1,2011,09,16,07,15,31. ,08,00053
5510932,2,2012,01,09,00,37,40. ,18,00122
5510932,2,2013,04,13,05,33,56. ,21,00063
5510932,3,2013,08,30,17,32,26. ,34,03105
5510932,2,2014,03,14,02,08,19. ,17,00061
5510932,1,2015,02,27,03,55,44. ,08,00062
5510932,1,2015,05,30,20,26,39. ,06,00010
5510932,3,2016,04,01,11,39,18. ,25,00127
5510932,1,2016,04,16,01,27,34. ,12,00016
5510932,1,2016,08,31,08,59,27. ,09,00079
5510932,1,2016,10,21,14,08,43. ,09,00017
5510932,3,2016,11,19,11,48,13. ,25,00306
5510932,1,2017,04,13,02,15,48. ,07,00047
5510932,2,2018,06,18,07,59,14. ,15,00051
5510932,3,2018,11,02,16,54,15. ,28,00286
5510932,2,2018,11,05,08,19,37. ,15,00105
5510932,1,2018,12,03,17,08,43. ,08,00051
5510932,2,2019,03,13,13,49,16. ,22,00154
5510932,1,2020,08,01,12,15,25. ,10,00055
5510932,1,2021,03,15,00,26,23. ,08,00056
5510932,1,2021,11,01,05,35,56. ,07,00032
5510932,2,2021,12,03,09,28,45. ,18,00114
