station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
3751038,2,1998,06,13,02,02,49. ,15,00206
3751038,2,1998,11,16,08,08,57. ,20,00131
3751038,3,2000,02,29,19,15,12. ,32,00649
3751038,2,2000,04,28,00,19,05. ,16,00099
3751038,1,2000,06,07,06,17,59. ,14,00041
3751038,2,2001,01,04,13,18,43. ,18,00088
3751038,2,2003,02,12,02,34,02. ,17,00294
3751038,2,2003,09,30,12,23,01. ,23,00397
3751038,3,2003,12,19,12,49,47. ,26,00347
3751038,3,2003,12,22,21,07,52. ,32,00851
3751038,3,2004,03,15,07,38,08. ,31,00613
3751038,3,2004,10,23,17,56,13. ,32,00441
3751038,1,2004,10,23,17,59,50. ,14,00069
3751038,3,2004,10,23,18,03,26. ,29,00421
3751038,2,2004,10,23,18,07,44. ,16,00091
3751038,3,2004,10,23,18,12,11. ,27,00259
3751038,3,2004,10,23,18,34,19. ,34,00521
3751038,2,2004,10,23,18,37,06. ,15,00067
3751038,2,2004,10,23,18,57,50. ,15,00047
3751038,2,2004,10,23,19,46,11. ,16,00076
3751038,2,2004,10,23,23,34,59. ,15,00053
3751038,1,2004,10,25,00,28,33. ,14,00058
3751038,3,2004,10,25,06,05,10. ,27,00233
3751038,1,2004,10,25,06,07,45. ,11,00041
3751038,3,2004,10,27,10,41,05. ,28,00250
3751038,2,2004,11,01,04,36,13. ,18,00122
3751038,2,2004,11,04,08,57,41. ,18,00098
3751038,1,2004,11,08,11,16,21. ,14,00044
3751038,1,2004,11,10,03,43,31. ,10,00036
3751038,1,2004,12,05,02,41,09. ,11,00055
3751038,3,2005,02,26,21,53,24. ,25,00421
3751038,3,2005,06,20,13,03,34. ,26,00213
3751038,2,2005,11,04,01,02,04. ,24,/////
3751038,4,2006,12,26,05,17,18. ,37,01025
3751038,1,2007,01,08,18,59,58. ,09,00040
3751038,4,2007,03,25,09,42,25. ,37,00630
3751038,1,2007,03,25,18,12,24. ,14,00047
3751038,4,2007,07,16,10,13,30. ,36,00719
3751038,1,2007,07,16,10,16,25. ,11,00058
3751038,2,2007,07,16,10,18,49. ,15,00077
3751038,4,2007,07,16,15,37,49. ,39,00921
3751038,2,2007,07,16,21,08,10. ,16,00118
3751038,1,2007,07,18,16,53,21. ,08,00046
3751038,1,2007,07,25,06,52,13. ,09,00057
3751038,1,2008,06,14,08,45,00. ,13,00038
3751038,2,2009,08,02,00,57,21. ,18,00114
3751038,1,2010,10,03,06,53,08. ,11,00042
3751038,2,2011,03,11,14,49,40. ,21,00067
3751038,1,2011,03,11,15,17,00. ,10,00019
3751038,1,2011,03,11,16,33,45. ,11,00133
3751038,3,2011,03,12,03,59,33. ,27,00209
3751038,1,2011,03,12,04,32,17. ,13,00055
3751038,2,2011,03,12,04,48,01. ,22,00114
3751038,1,2011,03,12,07,14,33. ,06,00023
3751038,1,2011,04,07,23,34,30. ,12,00024
3751038,2,2011,04,11,17,17,00. ,19,00045
3751038,1,2011,04,11,20,43,30. ,07,00013
3751038,2,2011,04,12,07,26,42. ,15,00073
3751038,1,2011,04,12,14,08,44. ,11,00019
3751038,1,2011,04,12,16,15,33. ,13,00056
3751038,3,2011,05,06,18,00,20. ,32,00532
3751038,2,2011,10,12,06,32,09. ,16,00101
3751038,1,2011,11,25,11,08,26. ,09,00148
3751038,2,2011,11,26,09,05,50. ,21,00273
3751038,1,2011,12,17,17,51,01. ,09,00031
3751038,A,2012,02,08,21,01,41. ,48,02012
3751038,1,2012,02,09,00,22,54. ,08,00115
3751038,1,2012,02,21,23,36,28. ,14,00111
3751038,1,2012,02,21,23,44,28. ,07,00057
3751038,1,2012,07,10,12,49,30. ,11,00030
3751038,1,2013,02,25,16,24,28. ,14,00045
3751038,1,2014,04,08,05,08,11. ,06,00026
3751038,1,2014,09,03,16,25,02. ,11,00026
3751038,2,2014,11,22,22,08,48. ,17,00047
3751038,1,2015,09,17,17,25,40. ,05,00046
3751038,1,2016,06,25,13,52,33. ,06,00027
3751038,1,2016,06,27,13,35,28. ,13,00121
3751038,1,2016,06,27,13,36,20. ,14,00108
3751038,2,2016,09,26,04,01,45. ,17,00097
3751038,1,2016,11,22,06,01,13. ,10,00017
3751038,2,2018,03,26,00,22,23. ,15,00128
3751038,1,2018,05,10,03,13,51. ,06,00121
3751038,1,2019,02,17,21,37,23. ,10,00140
3751038,2,2019,05,05,16,38,43. ,15,00197
3751038,3,2019,06,18,22,22,43. ,34,00435
3751038,1,2020,01,19,17,00,18. ,12,00258
3751038,2,2020,03,13,02,19,18. ,16,00062
