station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
7415420,1,2007,03,22,18,27,34. ,12,00052
7415420,2,2007,03,23,22,37,09. ,17,00085
7415420,1,2007,03,31,03,03,58. ,08,00061
7415420,2,2007,04,20,02,33,41. ,23,00311
7415420,1,2007,09,24,17,12,59. ,06,00024
7415420,1,2007,10,03,20,57,32. ,07,00026
7415420,1,2007,10,18,10,21,29. ,09,00052
7415420,1,2007,11,29,20,18,21. ,05,00016
7415420,1,2008,03,10,10,44,57. ,08,00016
7415420,2,2008,04,25,05,40,22. ,15,00121
7415420,1,2008,04,30,13,10,31. ,11,00061
7415420,1,2008,10,28,20,31,22. ,09,00063
7415420,3,2008,12,07,02,03,55. ,25,00456
7415420,2,2009,04,05,18,36,51. ,16,00034
7415420,1,2009,06,25,23,04,08. ,08,00041
7415420,2,2009,08,01,06,09,36. ,17,00141
7415420,1,2009,08,03,20,18,29. ,14,00053
7415420,1,2009,08,05,12,51,38. ,10,00023
7415420,1,2009,08,06,11,22,17. ,07,00021
7415420,1,2009,09,03,22,26,52. ,07,00014
7415420,1,2009,10,29,02,37,31. ,06,00017
7415420,1,2009,11,03,19,23,53. ,07,00047
7415420,1,2010,06,10,15,43,12. ,06,00063
7415420,2,2010,08,29,21,31,45. ,18,00193
7415420,1,2011,01,07,18,05,44. ,08,00046
7415420,1,2011,02,22,21,01,47. ,08,00068
7415420,1,2011,03,09,12,59,20. ,08,00097
7415420,1,2011,03,09,13,01,10. ,13,00146
7415420,2,2011,03,21,22,23,01. ,19,00389
7415420,1,2011,04,02,20,24,58. ,07,00063
7415420,1,2011,04,08,13,23,04. ,08,00103
7415420,1,2011,04,22,03,44,45. ,09,00049
7415420,2,2011,04,23,20,51,55. ,19,00360
7415420,2,2011,04,25,02,48,27. ,17,00115
7415420,1,2011,05,29,08,51,57. ,05,00031
7415420,2,2011,06,28,21,18,31. ,20,00188
7415420,1,2011,08,13,13,31,56. ,11,00080
7415420,1,2011,08,18,02,55,48. ,05,00077
7415420,1,2011,09,07,15,24,53. ,13,00129
7415420,3,2011,10,05,23,33,31. ,29,00563
7415420,1,2011,10,09,02,20,52. ,12,00110
7415420,1,2011,11,14,09,25,22. ,11,00078
7415420,1,2011,11,19,21,03,58. ,07,00104
7415420,2,2012,01,30,03,18,50. ,15,00048
7415420,1,2012,02,03,05,16,27. ,09,00058
7415420,2,2012,03,01,23,48,53. ,19,00227
7415420,2,2012,03,12,07,58,12. ,22,00207
7415420,1,2012,05,02,20,19,23. ,12,00094
7415420,1,2012,05,14,04,06,02. ,08,00070
7415420,1,2012,05,14,16,27,38. ,09,00076
7415420,1,2012,07,04,02,38,44. ,10,00054
7415420,3,2012,08,15,01,09,17. ,26,00365
7415420,1,2012,08,16,03,42,59. ,10,00068
7415420,1,2012,08,17,08,47,07. ,12,00034
7415420,1,2013,10,20,15,35,25. ,12,00070
7415420,2,2014,03,14,02,07,14. ,24,00249
7415420,1,2014,06,07,02,43,05. ,08,00052
7415420,1,2014,07,15,21,04,54. ,05,00053
7415420,2,2014,08,29,04,15,01. ,22,00073
7415420,1,2014,08,29,17,45,33. ,08,00133
