station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
4510640,2,2000,07,15,10,31,15,00023
4510640,2,2000,10,31,01,43,23,00127
4510640,2,2001,01,06,11,48,19,00184
4510640,3,2001,02,23,07,24,27,00353
4510640,1,2001,03,24,15,29,12,00026
4510640,2,2001,04,03,23,57,20,00075
4510640,1,2001,06,01,00,42,11,00056
4510640,2,2001,09,27,18,15,17,00218
4510640,2,2002,04,11,23,16,16,00172
4510640,2,2002,07,06,06,58,15,00196
4510640,2,2003,07,09,02,14,22,00268
4510640,2,2004,01,06,14,51,17,00076
4510640,1,2004,07,27,00,55,10,00098
4510640,3,2004,09,05,19,07,29,00211
4510640,3,2004,09,05,23,58,32,00303
4510640,2,2004,09,07,08,30,20,00081
4510640,2,2004,09,08,03,37,15,00048
4510640,2,2004,09,08,23,59,16,00049
4510640,1,2004,10,05,08,34,14,00058
4510640,2,2004,10,23,17,57,16,00023
4510640,1,2004,11,09,00,08,14,00042
4510640,3,2005,01,09,18,59,25,00574
4510640,2,2005,08,16,11,49,21,00050
4510640,3,2005,12,24,11,02,26,00535
4510640,1,2006,03,16,06,24,14,00221
4510640,2,2006,07,16,16,40,15,00239
4510640,2,2006,12,19,18,33,24,00416
4510640,2,2007,04,15,12,19,21,00153
4510640,2,2007,07,16,10,14,18,00034
4510640,2,2008,05,08,01,47,15,00022
4510640,2,2009,02,18,06,47,18,00127
4510640,1,2009,07,27,09,44,13,00075
4510640,3,2009,08,11,05,07,31,00355
4510640,2,2010,07,21,06,20,20,00078
4510640,2,2011,02,27,05,38,20,00067
4510640,3,2011,03,11,14,49,33,00180
4510640,2,2011,03,11,14,53,19,00032
4510640,3,2011,03,11,15,17,26,00074
4510640,1,2011,03,12,04,00,13,00021
4510640,2,2011,03,15,22,32,24,00089
4510640,2,2011,04,07,23,35,16,00030
4510640,2,2011,04,11,17,18,17,00025
4510640,2,2011,08,01,23,58,22,00069
4510640,2,2011,11,10,18,56,18,00247
4510640,1,2011,11,18,03,58,08,00029
4510640,2,2011,12,14,13,01,20,00205
4510640,2,2012,05,05,18,57,21,00336
4510640,2,2012,12,07,17,21,20,00034
4510640,1,2013,04,13,05,34,11,00025
4510640,2,2013,08,03,09,56,21,00098
4510640,2,2014,03,14,02,08,19,00052
4510640,2,2014,11,22,22,09,18,00037
4510640,1,2014,12,03,23,20,11,00083
4510640,2,2015,03,04,00,04,20,00212
4510640,2,2016,04,01,11,39,16,00029
4510640,2,2016,04,16,01,28,18,00034
4510640,1,2016,04,25,10,00,12,00066
4510640,2,2016,10,21,14,08,16,00038
4510640,1,2016,11,19,11,48,14,00038
4510640,2,2016,11,22,06,02,18,00035
4510640,1,2017,04,24,14,36,06,00086
4510640,1,2017,05,10,23,11,09,00085
4510640,1,2017,05,27,22,50,05,00017
4510640,2,2017,06,25,07,02,22,00170
4510640,2,2018,04,14,15,13,15,00100
4510640,1,2018,05,12,12,41,06,00050
4510640,1,2018,06,14,22,52,08,00061
4510640,2,2018,06,18,07,58,24,00110
4510640,3,2018,10,07,10,14,26,00306
4510640,2,2019,03,09,01,08,22,00301
4510640,1,2019,03,13,13,49,12,00044
4510640,1,2019,08,04,19,25,10,00014
4510640,1,2020,04,23,13,45,05,00017
4510640,1,2020,09,04,09,11,07,00022
4510640,2,2020,09,27,13,13,21,00093
4510640,2,2020,10,19,03,28,15,00204
