station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
4511733,1,2011,08,10,08,14,07,00027
4511733,1,2011,09,16,07,15,05,00023
4511733,2,2011,11,10,18,56,23,00457
4511733,1,2011,11,18,03,58,09,00034
4511733,3,2011,12,14,13,01,33,01161
4511733,1,2012,01,15,07,12,14,00229
4511733,1,2012,01,28,07,44,08,00021
4511733,2,2014,03,14,02,08,20,00084
4511733,2,2014,04,06,01,24,15,00231
4511733,1,2014,08,24,10,57,06,00033
4511733,2,2014,09,14,15,57,15,00167
4511733,1,2014,09,16,12,29,11,00026
4511733,1,2014,11,12,10,14,08,00030
4511733,2,2014,11,22,22,08,18,00036
4511733,1,2014,11,23,19,22,10,00136
4511733,2,2014,12,03,23,19,21,00465
4511733,3,2015,03,04,00,04,29,00656
4511733,1,2015,05,30,20,27,10,00013
4511733,1,2015,07,13,02,54,06,00017
4511733,1,2015,08,04,05,14,05,00034
4511733,1,2016,03,20,11,43,08,00038
4511733,2,2016,04,01,11,39,19,00048
4511733,1,2016,04,16,01,28,10,00017
4511733,1,2016,04,25,10,00,13,00073
4511733,1,2016,05,29,10,55,08,00037
4511733,1,2016,06,12,12,49,10,00238
4511733,2,2016,10,21,14,08,20,00044
4511733,2,2016,11,19,11,48,24,00190
4511733,1,2016,11,22,06,02,12,00016
4511733,1,2017,05,07,14,12,06,00118
4511733,2,2017,05,10,23,11,16,00180
4511733,1,2017,05,27,22,50,11,00041
4511733,2,2017,06,25,07,02,21,00152
4511733,1,2017,06,25,09,24,05,00026
4511733,2,2018,04,14,15,13,15,00083
4511733,1,2018,05,12,12,41,08,00054
4511733,3,2018,06,18,07,58,26,00151
4511733,1,2018,06,29,12,45,06,00127
4511733,2,2018,10,07,10,14,20,00148
4511733,1,2018,10,18,20,04,05,00038
4511733,2,2018,10,29,00,54,15,00408
4511733,1,2018,11,02,16,54,09,00024
4511733,1,2018,11,05,08,20,05,00020
4511733,1,2019,02,25,03,49,10,00109
4511733,3,2019,03,09,01,08,27,00692
4511733,2,2019,03,13,13,49,16,00051
4511733,1,2019,04,14,01,29,07,00027
4511733,1,2019,07,10,20,33,09,00091
4511733,1,2019,08,31,18,03,05,00059
4511733,1,2020,03,21,13,58,11,00094
4511733,1,2020,04,23,13,45,05,00016
4511733,1,2020,04,23,20,47,07,00092
4511733,1,2020,05,27,08,49,05,00102
4511733,1,2020,06,17,15,03,09,00048
4511733,1,2020,09,04,09,11,09,00041
4511733,3,2020,09,27,13,13,27,00166
4511733,2,2020,10,19,03,28,20,00271
