station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
3311831,1,2020,01,03,03,24,38. ,09,00015
3311831,2,2020,01,14,04,54,02. ,15,00058
3311831,2,2020,02,01,02,08,03. ,19,00069
3311831,1,2020,02,12,19,38,15. ,05,00019
3311831,1,2020,02,17,12,41,12. ,05,00018
3311831,2,2020,04,12,00,45,02. ,15,00060
3311831,1,2020,04,18,17,29,20. ,08,00015
3311831,2,2020,04,26,09,49,26. ,15,00063
3311831,1,2020,05,04,22,08,16. ,09,00018
3311831,1,2020,05,06,01,57,22. ,12,00037
3311831,1,2020,05,11,08,59,15. ,07,00013
3311831,1,2020,06,01,06,02,43. ,08,00020
3311831,2,2020,06,25,04,48,11. ,19,00051
3311831,2,2020,07,09,06,05,40. ,15,00087
3311831,1,2020,10,28,15,58,52. ,13,00043
3311831,1,2020,11,22,19,06,31. ,13,00042
3311831,1,2020,11,25,11,20,35. ,11,00048
3311831,1,2020,12,17,16,42,58. ,12,00058
3311831,1,2020,12,30,09,35,58. ,13,00047
