station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
7413130,2,2005,04,20,06,11,24,00170
7413130,2,2005,04,20,09,10,17,00064
7413130,1,2005,05,02,01,24,07,00027
7413130,2,2005,05,31,11,05,19,00056
7413130,2,2005,06,03,04,16,23,00153
7413130,1,2006,02,04,00,12,11,00031
7413130,1,2006,03,22,01,49,06,00036
7413130,1,2006,03,27,11,51,14,00036
7413130,2,2006,06,12,05,01,17,00076
7413130,2,2006,07,21,09,17,16,00173
7413130,1,2006,09,26,07,04,13,00048
7413130,1,2007,02,19,09,57,12,00114
7413130,1,2007,03,22,18,27,09,00030
7413130,1,2007,03,23,22,37,11,00035
7413130,2,2007,04,20,02,33,19,00131
7413130,2,2008,12,07,02,03,17,00111
7413130,1,2009,04,05,18,36,14,00037
7413130,1,2009,06,25,23,04,10,00038
7413130,1,2009,08,01,06,09,08,00049
7413130,2,2009,08,03,20,18,20,00123
7413130,1,2009,08,06,11,22,11,00048
7413130,1,2009,12,23,18,34,09,00063
7413130,1,2010,03,25,10,33,05,00049
7413130,1,2010,08,29,21,31,05,00047
7413130,1,2011,01,07,18,05,13,00087
7413130,1,2011,03,09,13,01,11,00062
7413130,1,2011,03,21,22,23,14,00102
7413130,2,2011,04,22,03,44,15,00108
7413130,2,2011,04,23,20,51,20,00240
7413130,2,2011,04,25,02,48,23,00319
7413130,3,2011,06,28,21,18,28,00402
7413130,1,2011,08,13,13,31,09,00051
7413130,2,2011,09,07,15,24,22,00309
7413130,4,2011,10,05,23,33,44,03144
7413130,2,2011,10,09,02,20,22,00363
7413130,1,2011,10,12,06,09,14,00129
7413130,2,2011,11,14,09,25,21,00305
7413130,1,2011,11,24,05,48,06,00067
7413130,1,2012,01,28,03,56,11,00076
7413130,1,2012,01,28,04,07,08,00081
7413130,1,2012,01,30,03,18,12,00029
7413130,2,2012,02,03,05,16,15,00189
7413130,1,2012,03,01,23,48,13,00130
7413130,3,2012,03,12,07,58,33,01169
7413130,1,2012,04,01,00,20,12,00108
7413130,1,2012,05,02,20,19,14,00109
7413130,1,2012,07,04,02,38,08,00035
7413130,2,2012,08,15,01,09,16,00145
7413130,1,2012,08,16,03,43,06,00059
7413130,2,2012,08,17,08,47,16,00059
7413130,1,2013,02,10,00,28,08,00048
7413130,1,2013,02,27,12,45,07,00055
7413130,1,2013,04,20,19,06,08,00036
7413130,1,2013,10,20,15,35,11,00048
7413130,2,2014,03,14,02,07,22,00098
7413130,1,2014,06,07,02,43,12,00073
7413130,2,2014,08,29,04,15,20,00057
7413130,1,2015,05,27,16,11,11,00053
7413130,3,2015,07,13,02,52,30,00227
7413130,1,2015,08,26,07,52,11,00027
7413130,1,2015,10,30,16,22,10,00133
7413130,1,2015,10,30,17,43,11,00100
7413130,1,2015,11,14,05,53,13,00026
7413130,B,2016,04,14,21,26,52,04654
7413130,3,2016,04,14,21,27,29,00340
7413130,2,2016,04,14,21,28,20,00158
7413130,2,2016,04,14,21,30,19,00131
7413130,1,2016,04,14,21,31,11,00058
7413130,1,2016,04,14,21,33,12,00055
7413130,2,2016,04,14,21,34,18,00123
7413130,2,2016,04,14,21,35,15,00102
7413130,3,2016,04,14,21,37,31,00542
7413130,2,2016,04,14,21,41,21,00150
7413130,3,2016,04,14,21,42,28,00277
7413130,3,2016,04,14,21,43,25,00197
7413130,1,2016,04,14,21,44,11,00058
7413130,1,2016,04,14,21,45,10,00047
7413130,2,2016,04,14,21,53,23,00245
7413130,3,2016,04,14,21,55,26,00355
7413130,2,2016,04,14,21,57,20,00234
7413130,1,2016,04,14,21,58,09,00054
7413130,2,2016,04,14,22,00,15,00088
7413130,2,2016,04,14,22,03,20,00138
7413130,2,2016,04,14,22,05,17,00097
7413130,3,2016,04,14,22,06,28,00287
7413130,A,2016,04,14,22,07,45,02112
7413130,2,2016,04,14,22,08,24,00234
7413130,4,2016,04,14,22,09,39,01360
7413130,1,2016,04,14,22,10,14,00080
7413130,1,2016,04,14,22,13,08,00035
7413130,2,2016,04,14,22,15,16,00143
