station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
3800032,1,2002,11,17,13,48,14. ,11,00061
3800032,2,2004,10,23,17,56,31. ,24,00133
3800032,2,2004,10,23,18,04,04. ,18,00048
3800032,2,2004,10,23,18,12,44. ,15,00031
3800032,3,2004,10,23,18,34,36. ,26,00129
3800032,1,2004,10,23,19,46,45. ,13,00026
3800032,1,2004,10,24,09,28,51. ,09,00021
3800032,1,2004,10,25,06,05,47. ,11,00022
3800032,2,2004,10,27,10,41,41. ,21,00048
3800032,1,2004,11,01,04,36,37. ,08,00022
3800032,1,2004,11,08,11,16,53. ,09,00028
3800032,1,2005,03,24,20,07,51. ,07,00064
3800032,1,2005,08,21,11,30,15. ,13,00035
3800032,1,2006,12,26,05,18,02. ,07,00022
3800032,4,2007,03,25,09,42,14. ,38,00625
3800032,2,2007,03,25,18,12,01. ,15,00058
3800032,1,2007,03,26,07,17,08. ,14,00044
3800032,1,2007,03,26,14,47,06. ,07,00026
3800032,1,2007,03,28,08,08,41. ,10,00024
3800032,1,2007,06,11,03,45,43. ,12,00036
3800032,3,2007,07,16,10,13,52. ,31,00206
3800032,2,2007,07,16,15,38,25. ,15,00039
3800032,1,2008,01,26,04,33,54. ,12,00037
3800032,1,2009,02,18,06,47,51. ,10,00025
3800032,2,2009,08,11,05,07,55. ,22,00044
3800032,1,2011,02,27,02,19,08. ,10,00049
3800032,2,2011,02,27,05,38,12. ,24,00172
3800032,2,2011,03,11,14,50,10. ,20,00083
3800032,1,2011,03,11,14,54,10. ,07,00011
3800032,2,2011,03,11,14,57,10. ,15,00033
3800032,1,2011,03,11,15,18,10. ,13,00019
3800032,2,2011,03,12,03,59,40. ,19,00050
3800032,2,2011,03,15,22,32,24. ,19,00036
3800032,1,2011,03,21,13,15,23. ,13,00027
3800032,1,2011,08,01,23,59,00. ,13,00020
3800032,2,2011,10,05,19,00,05. ,16,00070
3800032,2,2011,10,05,19,06,17. ,17,00082
3800032,1,2011,10,06,19,37,18. ,10,00045
3800032,1,2011,10,06,19,38,10. ,05,00020
3800032,1,2012,02,08,21,02,24. ,07,00021
